score;completeness;rescuebot_action;rescuebot_location;hchw_action;hchw_location;world_nr;tick_nr
3;0.125;;(10, 14);;(8, 6);1;12203
3;0.125;;(10, 14);;(8, 6);1;12204
3;0.125;;(10, 14);;(8, 6);1;12205
3;0.125;;(10, 14);;(8, 6);1;12206
3;0.125;;(10, 14);;(8, 6);1;12207
3;0.125;;(10, 14);;(8, 6);1;12208
3;0.125;;(10, 14);;(8, 6);1;12209
3;0.125;;(10, 14);;(8, 6);1;12210
3;0.125;;(10, 14);;(8, 6);1;12211
3;0.125;;(10, 14);;(8, 6);1;12212
3;0.125;;(10, 14);;(8, 6);1;12213
3;0.125;;(10, 14);;(8, 6);1;12214
3;0.125;;(10, 14);;(8, 6);1;12215
3;0.125;;(10, 14);;(8, 6);1;12216
3;0.125;;(10, 14);;(8, 6);1;12217
3;0.125;;(10, 14);;(8, 6);1;12218
3;0.125;;(10, 14);;(8, 6);1;12219
3;0.125;;(10, 14);;(8, 6);1;12220
3;0.125;;(10, 14);;(8, 6);1;12221
3;0.125;;(10, 14);;(8, 6);1;12222
3;0.125;;(10, 14);;(8, 6);1;12223
3;0.125;;(10, 14);;(8, 6);1;12224
3;0.125;;(10, 14);;(8, 6);1;12225
3;0.125;;(10, 14);;(8, 6);1;12226
3;0.125;;(10, 14);;(8, 6);1;12227
3;0.125;;(10, 14);;(8, 6);1;12228
3;0.125;;(10, 14);;(8, 6);1;12229
3;0.125;;(10, 14);;(8, 6);1;12230
3;0.125;;(10, 14);;(8, 6);1;12231
3;0.125;;(10, 14);;(8, 6);1;12232
3;0.125;;(10, 14);;(8, 6);1;12233
3;0.125;;(10, 14);;(8, 6);1;12234
3;0.125;;(10, 14);;(8, 6);1;12235
3;0.125;;(10, 14);;(8, 6);1;12236
3;0.125;;(10, 14);;(8, 6);1;12237
3;0.125;;(10, 14);;(8, 6);1;12238
3;0.125;;(10, 14);;(8, 6);1;12239
3;0.125;;(10, 14);;(8, 6);1;12240
3;0.125;;(10, 14);;(8, 6);1;12241
3;0.125;;(10, 14);;(8, 6);1;12242
3;0.125;;(10, 14);;(8, 6);1;12243
3;0.125;;(10, 14);;(8, 6);1;12244
3;0.125;;(10, 14);;(8, 6);1;12245
3;0.125;;(10, 14);;(8, 6);1;12246
3;0.125;;(10, 14);;(8, 6);1;12247
3;0.125;;(10, 14);;(8, 6);1;12248
3;0.125;;(10, 14);;(8, 6);1;12249
3;0.125;;(10, 14);;(8, 6);1;12250
3;0.125;;(10, 14);;(8, 6);1;12251
3;0.125;;(10, 14);;(8, 6);1;12252
3;0.125;;(10, 14);;(8, 6);1;12253
3;0.125;;(10, 14);;(8, 6);1;12254
3;0.125;;(10, 14);;(8, 6);1;12255
3;0.125;;(10, 14);;(8, 6);1;12256
3;0.125;;(10, 14);;(8, 6);1;12257
3;0.125;;(10, 14);;(8, 6);1;12258
3;0.125;;(10, 14);;(8, 6);1;12259
3;0.125;;(10, 14);;(8, 6);1;12260
3;0.125;;(10, 14);;(8, 6);1;12261
3;0.125;;(10, 14);;(8, 6);1;12262
3;0.125;;(10, 14);;(8, 6);1;12263
3;0.125;;(10, 14);;(8, 6);1;12264
3;0.125;;(10, 14);;(8, 6);1;12265
3;0.125;;(10, 14);;(8, 6);1;12266
3;0.125;;(10, 14);;(8, 6);1;12267
3;0.125;;(10, 14);;(8, 6);1;12268
3;0.125;;(10, 14);;(8, 6);1;12269
3;0.125;;(10, 14);;(8, 6);1;12270
3;0.125;;(10, 14);;(8, 6);1;12271
3;0.125;;(10, 14);;(8, 6);1;12272
3;0.125;;(10, 14);;(8, 6);1;12273
3;0.125;;(10, 14);;(8, 6);1;12274
3;0.125;;(10, 14);;(8, 6);1;12275
3;0.125;;(10, 14);;(8, 6);1;12276
3;0.125;;(10, 14);;(8, 6);1;12277
3;0.125;;(10, 14);;(8, 6);1;12278
3;0.125;;(10, 14);;(8, 6);1;12279
3;0.125;;(10, 14);;(8, 6);1;12280
3;0.125;;(10, 14);;(8, 6);1;12281
3;0.125;;(10, 14);;(8, 6);1;12282
3;0.125;;(10, 14);;(8, 6);1;12283
3;0.125;;(10, 14);;(8, 6);1;12284
3;0.125;;(10, 14);;(8, 6);1;12285
3;0.125;;(10, 14);;(8, 6);1;12286
3;0.125;;(10, 14);;(8, 6);1;12287
3;0.125;;(10, 14);;(8, 6);1;12288
3;0.125;;(10, 14);;(8, 6);1;12289
3;0.125;;(10, 14);;(8, 6);1;12290
3;0.125;;(10, 14);;(8, 6);1;12291
3;0.125;;(10, 14);;(8, 6);1;12292
3;0.125;;(10, 14);;(8, 6);1;12293
3;0.125;;(10, 14);;(8, 6);1;12294
3;0.125;;(10, 14);;(8, 6);1;12295
3;0.125;;(10, 14);;(8, 6);1;12296
3;0.125;;(10, 14);;(8, 6);1;12297
3;0.125;;(10, 14);;(8, 6);1;12298
3;0.125;;(10, 14);;(8, 6);1;12299
3;0.125;;(10, 14);;(8, 6);1;12300
3;0.125;;(10, 14);;(8, 6);1;12301
3;0.125;;(10, 14);;(8, 6);1;12302
3;0.125;;(10, 14);;(8, 6);1;12303
3;0.125;;(10, 14);;(8, 6);1;12304
3;0.125;;(10, 14);;(8, 6);1;12305
3;0.125;;(10, 14);;(8, 6);1;12306
3;0.125;;(10, 14);;(8, 6);1;12307
3;0.125;;(10, 14);;(8, 6);1;12308
3;0.125;;(10, 14);;(8, 6);1;12309
3;0.125;;(10, 14);;(8, 6);1;12310
3;0.125;;(10, 14);;(8, 6);1;12311
3;0.125;;(10, 14);;(8, 6);1;12312
3;0.125;;(10, 14);;(8, 6);1;12313
3;0.125;;(10, 14);;(8, 6);1;12314
3;0.125;;(10, 14);;(8, 6);1;12315
3;0.125;;(10, 14);;(8, 6);1;12316
3;0.125;;(10, 14);;(8, 6);1;12317
3;0.125;;(10, 14);;(8, 6);1;12318
3;0.125;;(10, 14);;(8, 6);1;12319
3;0.125;;(10, 14);;(8, 6);1;12320
3;0.125;;(10, 14);;(8, 6);1;12321
3;0.125;;(10, 14);;(8, 6);1;12322
3;0.125;;(10, 14);;(8, 6);1;12323
3;0.125;;(10, 14);;(8, 6);1;12324
3;0.125;;(10, 14);;(8, 6);1;12325
3;0.125;;(10, 14);;(8, 6);1;12326
3;0.125;;(10, 14);;(8, 6);1;12327
3;0.125;;(10, 14);;(8, 6);1;12328
3;0.125;;(10, 14);;(8, 6);1;12329
3;0.125;;(10, 14);;(8, 6);1;12330
3;0.125;;(10, 14);;(8, 6);1;12331
3;0.125;;(10, 14);;(8, 6);1;12332
3;0.125;;(10, 14);;(8, 6);1;12333
3;0.125;;(10, 14);;(8, 6);1;12334
3;0.125;;(10, 14);;(8, 6);1;12335
3;0.125;;(10, 14);;(8, 6);1;12336
3;0.125;;(10, 14);;(8, 6);1;12337
3;0.125;;(10, 14);;(8, 6);1;12338
3;0.125;;(10, 14);;(8, 6);1;12339
3;0.125;;(10, 14);;(8, 6);1;12340
3;0.125;;(10, 14);;(8, 6);1;12341
3;0.125;;(10, 14);;(8, 6);1;12342
3;0.125;;(10, 14);;(8, 6);1;12343
3;0.125;;(10, 14);;(8, 6);1;12344
3;0.125;;(10, 14);;(8, 6);1;12345
3;0.125;;(10, 14);;(8, 6);1;12346
3;0.125;;(10, 14);;(8, 6);1;12347
3;0.125;;(10, 14);;(8, 6);1;12348
3;0.125;;(10, 14);;(8, 6);1;12349
3;0.125;;(10, 14);;(8, 6);1;12350
3;0.125;;(10, 14);;(8, 6);1;12351
3;0.125;;(10, 14);;(8, 6);1;12352
3;0.125;;(10, 14);;(8, 6);1;12353
3;0.125;;(10, 14);;(8, 6);1;12354
3;0.125;;(10, 14);;(8, 6);1;12355
3;0.125;;(10, 14);;(8, 6);1;12356
3;0.125;;(10, 14);;(8, 6);1;12357
3;0.125;;(10, 14);;(8, 6);1;12358
3;0.125;;(10, 14);;(8, 6);1;12359
3;0.125;;(10, 14);;(8, 6);1;12360
3;0.125;;(10, 14);;(8, 6);1;12361
3;0.125;;(10, 14);;(8, 6);1;12362
3;0.125;;(10, 14);;(8, 6);1;12363
3;0.125;;(10, 14);;(8, 6);1;12364
3;0.125;;(10, 14);;(8, 6);1;12365
3;0.125;;(10, 14);;(8, 6);1;12366
3;0.125;;(10, 14);;(8, 6);1;12367
3;0.125;;(10, 14);;(8, 6);1;12368
3;0.125;;(10, 14);;(8, 6);1;12369
3;0.125;;(10, 14);;(8, 6);1;12370
3;0.125;;(10, 14);;(8, 6);1;12371
3;0.125;;(10, 14);;(8, 6);1;12372
3;0.125;;(10, 14);;(8, 6);1;12373
3;0.125;;(10, 14);;(8, 6);1;12374
3;0.125;;(10, 14);;(8, 6);1;12375
3;0.125;;(10, 14);;(8, 6);1;12376
3;0.125;;(10, 14);;(8, 6);1;12377
3;0.125;;(10, 14);;(8, 6);1;12378
3;0.125;;(10, 14);;(8, 6);1;12379
3;0.125;;(10, 14);;(8, 6);1;12380
3;0.125;;(10, 14);;(8, 6);1;12381
3;0.125;;(10, 14);;(8, 6);1;12382
3;0.125;;(10, 14);;(8, 6);1;12383
3;0.125;;(10, 14);;(8, 6);1;12384
3;0.125;;(10, 14);;(8, 6);1;12385
3;0.125;;(10, 14);;(8, 6);1;12386
3;0.125;;(10, 14);;(8, 6);1;12387
3;0.125;;(10, 14);;(8, 6);1;12388
3;0.125;;(10, 14);;(8, 6);1;12389
3;0.125;;(10, 14);;(8, 6);1;12390
3;0.125;;(10, 14);;(8, 6);1;12391
3;0.125;;(10, 14);;(8, 6);1;12392
3;0.125;;(10, 14);;(8, 6);1;12393
3;0.125;;(10, 14);;(8, 6);1;12394
3;0.125;;(10, 14);;(8, 6);1;12395
3;0.125;;(10, 14);;(8, 6);1;12396
3;0.125;;(10, 14);;(8, 6);1;12397
3;0.125;;(10, 14);;(8, 6);1;12398
3;0.125;;(10, 14);;(8, 6);1;12399
3;0.125;;(10, 14);;(8, 6);1;12400
3;0.125;;(10, 14);;(8, 6);1;12401
3;0.125;;(10, 14);;(8, 6);1;12402
3;0.125;;(10, 14);;(8, 6);1;12403
3;0.125;;(10, 14);;(8, 6);1;12404
3;0.125;;(10, 14);;(8, 6);1;12405
3;0.125;;(10, 14);;(8, 6);1;12406
3;0.125;;(10, 14);;(8, 6);1;12407
3;0.125;;(10, 14);;(8, 6);1;12408
3;0.125;;(10, 14);;(8, 6);1;12409
3;0.125;;(10, 14);;(8, 6);1;12410
3;0.125;;(10, 14);;(8, 6);1;12411
3;0.125;;(10, 14);;(8, 6);1;12412
3;0.125;;(10, 14);;(8, 6);1;12413
3;0.125;;(10, 14);;(8, 6);1;12414
3;0.125;;(10, 14);;(8, 6);1;12415
3;0.125;;(10, 14);;(8, 6);1;12416
3;0.125;;(10, 14);;(8, 6);1;12417
3;0.125;;(10, 14);;(8, 6);1;12418
3;0.125;;(10, 14);;(8, 6);1;12419
3;0.125;;(10, 14);;(8, 6);1;12420
3;0.125;;(10, 14);;(8, 6);1;12421
3;0.125;;(10, 14);;(8, 6);1;12422
3;0.125;;(10, 14);;(8, 6);1;12423
3;0.125;;(10, 14);;(8, 6);1;12424
3;0.125;;(10, 14);;(8, 6);1;12425
3;0.125;;(10, 14);;(8, 6);1;12426
3;0.125;;(10, 14);;(8, 6);1;12427
3;0.125;;(10, 14);;(8, 6);1;12428
3;0.125;;(10, 14);;(8, 6);1;12429
3;0.125;;(10, 14);;(8, 6);1;12430
3;0.125;;(10, 14);;(8, 6);1;12431
3;0.125;;(10, 14);;(8, 6);1;12432
3;0.125;;(10, 14);;(8, 6);1;12433
3;0.125;;(10, 14);;(8, 6);1;12434
3;0.125;;(10, 14);;(8, 6);1;12435
3;0.125;;(10, 14);;(8, 6);1;12436
3;0.125;;(10, 14);;(8, 6);1;12437
3;0.125;;(10, 14);;(8, 6);1;12438
3;0.125;;(10, 14);;(8, 6);1;12439
3;0.125;;(10, 14);;(8, 6);1;12440
3;0.125;;(10, 14);;(8, 6);1;12441
3;0.125;;(10, 14);;(8, 6);1;12442
3;0.125;;(10, 14);;(8, 6);1;12443
3;0.125;;(10, 14);;(8, 6);1;12444
3;0.125;;(10, 14);;(8, 6);1;12445
3;0.125;;(10, 14);;(8, 6);1;12446
3;0.125;;(10, 14);;(8, 6);1;12447
3;0.125;;(10, 14);;(8, 6);1;12448
3;0.125;;(10, 14);;(8, 6);1;12449
3;0.125;;(10, 14);;(8, 6);1;12450
3;0.125;;(10, 14);;(8, 6);1;12451
3;0.125;;(10, 14);;(8, 6);1;12452
3;0.125;;(10, 14);;(8, 6);1;12453
3;0.125;;(10, 14);;(8, 6);1;12454
3;0.125;;(10, 14);;(8, 6);1;12455
3;0.125;;(10, 14);;(8, 6);1;12456
3;0.125;;(10, 14);;(8, 6);1;12457
3;0.125;;(10, 14);;(8, 6);1;12458
3;0.125;;(10, 14);;(8, 6);1;12459
3;0.125;;(10, 14);;(8, 6);1;12460
3;0.125;;(10, 14);;(8, 6);1;12461
3;0.125;;(10, 14);;(8, 6);1;12462
3;0.125;;(10, 14);;(8, 6);1;12463
3;0.125;;(10, 14);;(8, 6);1;12464
3;0.125;;(10, 14);;(8, 6);1;12465
3;0.125;;(10, 14);;(8, 6);1;12466
3;0.125;;(10, 14);;(8, 6);1;12467
3;0.125;;(10, 14);;(8, 6);1;12468
3;0.125;;(10, 14);;(8, 6);1;12469
3;0.125;;(10, 14);;(8, 6);1;12470
3;0.125;;(10, 14);;(8, 6);1;12471
3;0.125;;(10, 14);;(8, 6);1;12472
3;0.125;;(10, 14);;(8, 6);1;12473
3;0.125;;(10, 14);;(8, 6);1;12474
3;0.125;;(10, 14);;(8, 6);1;12475
3;0.125;;(10, 14);;(8, 6);1;12476
3;0.125;;(10, 14);;(8, 6);1;12477
3;0.125;;(10, 14);;(8, 6);1;12478
3;0.125;;(10, 14);;(8, 6);1;12479
3;0.125;;(10, 14);;(8, 6);1;12480
3;0.125;;(10, 14);;(8, 6);1;12481
3;0.125;;(10, 14);;(8, 6);1;12482
3;0.125;;(10, 14);;(8, 6);1;12483
3;0.125;;(10, 14);;(8, 6);1;12484
3;0.125;;(10, 14);;(8, 6);1;12485
3;0.125;;(10, 14);;(8, 6);1;12486
3;0.125;;(10, 14);;(8, 6);1;12487
3;0.125;;(10, 14);;(8, 6);1;12488
3;0.125;;(10, 14);;(8, 6);1;12489
3;0.125;;(10, 14);;(8, 6);1;12490
3;0.125;;(10, 14);;(8, 6);1;12491
3;0.125;;(10, 14);;(8, 6);1;12492
3;0.125;;(10, 14);;(8, 6);1;12493
3;0.125;;(10, 14);;(8, 6);1;12494
3;0.125;;(10, 14);;(8, 6);1;12495
3;0.125;;(10, 14);;(8, 6);1;12496
3;0.125;;(10, 14);;(8, 6);1;12497
3;0.125;;(10, 14);;(8, 6);1;12498
3;0.125;;(10, 14);;(8, 6);1;12499
3;0.125;;(10, 14);;(8, 6);1;12500
3;0.125;;(10, 14);;(8, 6);1;12501
3;0.125;;(10, 14);;(8, 6);1;12502
3;0.125;;(10, 14);;(8, 6);1;12503
3;0.125;;(10, 14);;(8, 6);1;12504
3;0.125;;(10, 14);;(8, 6);1;12505
3;0.125;;(10, 14);;(8, 6);1;12506
3;0.125;;(10, 14);;(8, 6);1;12507
3;0.125;;(10, 14);;(8, 6);1;12508
3;0.125;;(10, 14);;(8, 6);1;12509
3;0.125;;(10, 14);;(8, 6);1;12510
3;0.125;;(10, 14);;(8, 6);1;12511
3;0.125;;(10, 14);;(8, 6);1;12512
3;0.125;;(10, 14);;(8, 6);1;12513
3;0.125;;(10, 14);;(8, 6);1;12514
3;0.125;;(10, 14);;(8, 6);1;12515
3;0.125;;(10, 14);;(8, 6);1;12516
3;0.125;;(10, 14);;(8, 6);1;12517
3;0.125;;(10, 14);;(8, 6);1;12518
3;0.125;;(10, 14);;(8, 6);1;12519
3;0.125;;(10, 14);;(8, 6);1;12520
3;0.125;;(10, 14);;(8, 6);1;12521
3;0.125;;(10, 14);;(8, 6);1;12522
3;0.125;;(10, 14);;(8, 6);1;12523
3;0.125;;(10, 14);;(8, 6);1;12524
3;0.125;;(10, 14);;(8, 6);1;12525
3;0.125;;(10, 14);;(8, 6);1;12526
3;0.125;;(10, 14);;(8, 6);1;12527
3;0.125;;(10, 14);;(8, 6);1;12528
3;0.125;;(10, 14);;(8, 6);1;12529
3;0.125;;(10, 14);;(8, 6);1;12530
3;0.125;;(10, 14);;(8, 6);1;12531
3;0.125;;(10, 14);;(8, 6);1;12532
3;0.125;;(10, 14);;(8, 6);1;12533
3;0.125;;(10, 14);;(8, 6);1;12534
3;0.125;;(10, 14);;(8, 6);1;12535
3;0.125;;(10, 14);;(8, 6);1;12536
3;0.125;;(10, 14);;(8, 6);1;12537
3;0.125;;(10, 14);;(8, 6);1;12538
3;0.125;;(10, 14);;(8, 6);1;12539
3;0.125;;(10, 14);;(8, 6);1;12540
3;0.125;;(10, 14);;(8, 6);1;12541
3;0.125;;(10, 14);;(8, 6);1;12542
3;0.125;;(10, 14);;(8, 6);1;12543
3;0.125;;(10, 14);;(8, 6);1;12544
3;0.125;;(10, 14);;(8, 6);1;12545
3;0.125;;(10, 14);;(8, 6);1;12546
3;0.125;;(10, 14);;(8, 6);1;12547
3;0.125;;(10, 14);;(8, 6);1;12548
3;0.125;;(10, 14);;(8, 6);1;12549
3;0.125;;(10, 14);;(8, 6);1;12550
3;0.125;;(10, 14);;(8, 6);1;12551
3;0.125;;(10, 14);;(8, 6);1;12552
3;0.125;;(10, 14);;(8, 6);1;12553
3;0.125;;(10, 14);;(8, 6);1;12554
3;0.125;;(10, 14);;(8, 6);1;12555
3;0.125;;(10, 14);;(8, 6);1;12556
3;0.125;;(10, 14);;(8, 6);1;12557
3;0.125;;(10, 14);;(8, 6);1;12558
3;0.125;;(10, 14);;(8, 6);1;12559
3;0.125;;(10, 14);;(8, 6);1;12560
3;0.125;;(10, 14);;(8, 6);1;12561
3;0.125;;(10, 14);;(8, 6);1;12562
3;0.125;;(10, 14);;(8, 6);1;12563
3;0.125;;(10, 14);;(8, 6);1;12564
3;0.125;;(10, 14);;(8, 6);1;12565
3;0.125;;(10, 14);;(8, 6);1;12566
3;0.125;;(10, 14);;(8, 6);1;12567
3;0.125;;(10, 14);;(8, 6);1;12568
3;0.125;;(10, 14);;(8, 6);1;12569
3;0.125;;(10, 14);;(8, 6);1;12570
3;0.125;;(10, 14);;(8, 6);1;12571
3;0.125;;(10, 14);;(8, 6);1;12572
3;0.125;;(10, 14);;(8, 6);1;12573
3;0.125;;(10, 14);;(8, 6);1;12574
3;0.125;;(10, 14);;(8, 6);1;12575
3;0.125;;(10, 14);;(8, 6);1;12576
3;0.125;;(10, 14);;(8, 6);1;12577
3;0.125;;(10, 14);;(8, 6);1;12578
3;0.125;;(10, 14);;(8, 6);1;12579
3;0.125;;(10, 14);;(8, 6);1;12580
3;0.125;;(10, 14);;(8, 6);1;12581
3;0.125;;(10, 14);;(8, 6);1;12582
3;0.125;;(10, 14);;(8, 6);1;12583
3;0.125;;(10, 14);;(8, 6);1;12584
3;0.125;;(10, 14);;(8, 6);1;12585
3;0.125;;(10, 14);;(8, 6);1;12586
3;0.125;;(10, 14);;(8, 6);1;12587
3;0.125;;(10, 14);;(8, 6);1;12588
3;0.125;;(10, 14);;(8, 6);1;12589
3;0.125;;(10, 14);;(8, 6);1;12590
3;0.125;;(10, 14);;(8, 6);1;12591
3;0.125;;(10, 14);;(8, 6);1;12592
3;0.125;;(10, 14);;(8, 6);1;12593
3;0.125;;(10, 14);;(8, 6);1;12594
3;0.125;;(10, 14);;(8, 6);1;12595
3;0.125;;(10, 14);;(8, 6);1;12596
3;0.125;;(10, 14);;(8, 6);1;12597
3;0.125;;(10, 14);;(8, 6);1;12598
3;0.125;;(10, 14);;(8, 6);1;12599
3;0.125;;(10, 14);;(8, 6);1;12600
3;0.125;;(10, 14);;(8, 6);1;12601
3;0.125;;(10, 14);;(8, 6);1;12602
3;0.125;;(10, 14);;(8, 6);1;12603
3;0.125;;(10, 14);;(8, 6);1;12604
3;0.125;;(10, 14);;(8, 6);1;12605
3;0.125;;(10, 14);;(8, 6);1;12606
3;0.125;;(10, 14);;(8, 6);1;12607
3;0.125;;(10, 14);;(8, 6);1;12608
3;0.125;;(10, 14);;(8, 6);1;12609
3;0.125;;(10, 14);;(8, 6);1;12610
3;0.125;;(10, 14);;(8, 6);1;12611
3;0.125;;(10, 14);;(8, 6);1;12612
3;0.125;;(10, 14);;(8, 6);1;12613
3;0.125;;(10, 14);;(8, 6);1;12614
3;0.125;;(10, 14);;(8, 6);1;12615
3;0.125;;(10, 14);;(8, 6);1;12616
3;0.125;;(10, 14);;(8, 6);1;12617
3;0.125;;(10, 14);;(8, 6);1;12618
3;0.125;;(10, 14);;(8, 6);1;12619
3;0.125;;(10, 14);;(8, 6);1;12620
3;0.125;;(10, 14);;(8, 6);1;12621
3;0.125;;(10, 14);;(8, 6);1;12622
3;0.125;;(10, 14);;(8, 6);1;12623
3;0.125;;(10, 14);;(8, 6);1;12624
3;0.125;;(10, 14);;(8, 6);1;12625
3;0.125;;(10, 14);;(8, 6);1;12626
3;0.125;;(10, 14);;(8, 6);1;12627
3;0.125;;(10, 14);;(8, 6);1;12628
3;0.125;;(10, 14);;(8, 6);1;12629
3;0.125;;(10, 14);;(8, 6);1;12630
3;0.125;;(10, 14);;(8, 6);1;12631
3;0.125;;(10, 14);;(8, 6);1;12632
3;0.125;;(10, 14);;(8, 6);1;12633
3;0.125;;(10, 14);;(8, 6);1;12634
3;0.125;;(10, 14);;(8, 6);1;12635
3;0.125;;(10, 14);;(8, 6);1;12636
3;0.125;;(10, 14);;(8, 6);1;12637
3;0.125;;(10, 14);;(8, 6);1;12638
3;0.125;;(10, 14);;(8, 6);1;12639
3;0.125;;(10, 14);;(8, 6);1;12640
3;0.125;;(10, 14);;(8, 6);1;12641
3;0.125;;(10, 14);;(8, 6);1;12642
3;0.125;;(10, 14);;(8, 6);1;12643
3;0.125;;(10, 14);;(8, 6);1;12644
3;0.125;;(10, 14);;(8, 6);1;12645
3;0.125;;(10, 14);;(8, 6);1;12646
3;0.125;;(10, 14);;(8, 6);1;12647
3;0.125;;(10, 14);;(8, 6);1;12648
3;0.125;;(10, 14);;(8, 6);1;12649
3;0.125;;(10, 14);;(8, 6);1;12650
3;0.125;;(10, 14);;(8, 6);1;12651
3;0.125;;(10, 14);;(8, 6);1;12652
3;0.125;;(10, 14);;(8, 6);1;12653
3;0.125;;(10, 14);;(8, 6);1;12654
3;0.125;;(10, 14);;(8, 6);1;12655
3;0.125;;(10, 14);;(8, 6);1;12656
3;0.125;;(10, 14);;(8, 6);1;12657
3;0.125;;(10, 14);;(8, 6);1;12658
3;0.125;;(10, 14);;(8, 6);1;12659
3;0.125;;(10, 14);;(8, 6);1;12660
3;0.125;;(10, 14);;(8, 6);1;12661
3;0.125;;(10, 14);;(8, 6);1;12662
3;0.125;;(10, 14);;(8, 6);1;12663
3;0.125;;(10, 14);;(8, 6);1;12664
3;0.125;;(10, 14);;(8, 6);1;12665
3;0.125;;(10, 14);;(8, 6);1;12666
3;0.125;;(10, 14);;(8, 6);1;12667
3;0.125;;(10, 14);;(8, 6);1;12668
3;0.125;;(10, 14);;(8, 6);1;12669
3;0.125;;(10, 14);;(8, 6);1;12670
3;0.125;;(10, 14);;(8, 6);1;12671
3;0.125;;(10, 14);;(8, 6);1;12672
3;0.125;;(10, 14);;(8, 6);1;12673
3;0.125;;(10, 14);;(8, 6);1;12674
3;0.125;;(10, 14);;(8, 6);1;12675
3;0.125;;(10, 14);;(8, 6);1;12676
3;0.125;;(10, 14);;(8, 6);1;12677
3;0.125;;(10, 14);;(8, 6);1;12678
3;0.125;;(10, 14);;(8, 6);1;12679
3;0.125;;(10, 14);;(8, 6);1;12680
3;0.125;;(10, 14);;(8, 6);1;12681
3;0.125;;(10, 14);;(8, 6);1;12682
3;0.125;;(10, 14);;(8, 6);1;12683
3;0.125;;(10, 14);;(8, 6);1;12684
3;0.125;;(10, 14);;(8, 6);1;12685
3;0.125;;(10, 14);;(8, 6);1;12686
3;0.125;;(10, 14);;(8, 6);1;12687
3;0.125;;(10, 14);;(8, 6);1;12688
3;0.125;;(10, 14);;(8, 6);1;12689
3;0.125;;(10, 14);;(8, 6);1;12690
3;0.125;;(10, 14);;(8, 6);1;12691
3;0.125;;(10, 14);;(8, 6);1;12692
3;0.125;;(10, 14);;(8, 6);1;12693
3;0.125;;(10, 14);;(8, 6);1;12694
3;0.125;;(10, 14);;(8, 6);1;12695
3;0.125;;(10, 14);;(8, 6);1;12696
3;0.125;;(10, 14);;(8, 6);1;12697
3;0.125;;(10, 14);;(8, 6);1;12698
3;0.125;;(10, 14);;(8, 6);1;12699
3;0.125;;(10, 14);;(8, 6);1;12700
3;0.125;;(10, 14);;(8, 6);1;12701
3;0.125;;(10, 14);;(8, 6);1;12702
3;0.125;;(10, 14);;(8, 6);1;12703
3;0.125;;(10, 14);;(8, 6);1;12704
3;0.125;;(10, 14);;(8, 6);1;12705
3;0.125;;(10, 14);;(8, 6);1;12706
3;0.125;;(10, 14);;(8, 6);1;12707
3;0.125;;(10, 14);;(8, 6);1;12708
3;0.125;;(10, 14);;(8, 6);1;12709
3;0.125;;(10, 14);;(8, 6);1;12710
3;0.125;;(10, 14);;(8, 6);1;12711
3;0.125;;(10, 14);;(8, 6);1;12712
3;0.125;;(10, 14);;(8, 6);1;12713
3;0.125;;(10, 14);;(8, 6);1;12714
3;0.125;;(10, 14);;(8, 6);1;12715
3;0.125;;(10, 14);;(8, 6);1;12716
3;0.125;;(10, 14);;(8, 6);1;12717
3;0.125;;(10, 14);;(8, 6);1;12718
3;0.125;;(10, 14);;(8, 6);1;12719
3;0.125;;(10, 14);;(8, 6);1;12720
3;0.125;;(10, 14);;(8, 6);1;12721
3;0.125;;(10, 14);;(8, 6);1;12722
3;0.125;;(10, 14);;(8, 6);1;12723
3;0.125;;(10, 14);;(8, 6);1;12724
3;0.125;;(10, 14);;(8, 6);1;12725
3;0.125;;(10, 14);;(8, 6);1;12726
3;0.125;;(10, 14);;(8, 6);1;12727
3;0.125;;(10, 14);;(8, 6);1;12728
3;0.125;;(10, 14);;(8, 6);1;12729
3;0.125;;(10, 14);;(8, 6);1;12730
3;0.125;;(10, 14);;(8, 6);1;12731
3;0.125;;(10, 14);;(8, 6);1;12732
3;0.125;;(10, 14);;(8, 6);1;12733
3;0.125;;(10, 14);;(8, 6);1;12734
3;0.125;;(10, 14);;(8, 6);1;12735
3;0.125;;(10, 14);;(8, 6);1;12736
3;0.125;;(10, 14);;(8, 6);1;12737
3;0.125;;(10, 14);;(8, 6);1;12738
3;0.125;;(10, 14);;(8, 6);1;12739
3;0.125;;(10, 14);;(8, 6);1;12740
3;0.125;;(10, 14);;(8, 6);1;12741
3;0.125;;(10, 14);;(8, 6);1;12742
3;0.125;;(10, 14);;(8, 6);1;12743
3;0.125;;(10, 14);;(8, 6);1;12744
3;0.125;;(10, 14);;(8, 6);1;12745
3;0.125;;(10, 14);;(8, 6);1;12746
3;0.125;;(10, 14);;(8, 6);1;12747
3;0.125;;(10, 14);;(8, 6);1;12748
3;0.125;;(10, 14);;(8, 6);1;12749
3;0.125;;(10, 14);;(8, 6);1;12750
3;0.125;;(10, 14);;(8, 6);1;12751
3;0.125;;(10, 14);;(8, 6);1;12752
3;0.125;;(10, 14);;(8, 6);1;12753
3;0.125;;(10, 14);;(8, 6);1;12754
3;0.125;;(10, 14);;(8, 6);1;12755
3;0.125;;(10, 14);;(8, 6);1;12756
3;0.125;;(10, 14);;(8, 6);1;12757
3;0.125;;(10, 14);;(8, 6);1;12758
3;0.125;;(10, 14);;(8, 6);1;12759
3;0.125;;(10, 14);;(8, 6);1;12760
